# {"t_start": 1591416947.5835907, "env_id": "Block2D-v1"} 
r,l,t
0.760959,40,232.175552
5.493554,38,232.217467
9.406993,33,232.282014
-0.082036,41,232.328601
4.99925,37,232.40053
5.075192,34,232.438977
5.104891,37,232.51294
10.016011,34,232.550999
1.064203,40,232.627957
7.454746,37,232.670564
5.500758,38,232.73964
10.11809,31,232.774103
6.101746,36,232.848368
11.591967,32,232.883531
0.004784,42,232.965053
4.37747,38,233.007582
6.044135,36,233.069127
7.150264,36,233.108845
3.666342,40,233.184553
2.771708,40,233.230124
5.159151,39,233.296593
2.865906,39,233.340035
6.5193,35,233.403705
7.740484,37,233.44468
-23.016671,58,233.539877
3.221432,39,233.583174
0.221789,39,233.630056
8.46539,35,233.668756
4.426711,38,233.741088
5.176848,38,233.784789
1.465923,38,233.854289
6.705937,37,233.895271
5.118477,38,233.964646
4.480405,38,234.006483
1.662508,40,234.08418
9.914515,33,234.121588
3.835988,37,234.193975
1.893145,38,234.23641
2.514341,39,234.306729
0.307828,39,234.350321
2.552078,39,234.419483
8.681138,36,234.459115
6.400057,38,234.529341
6.348105,35,234.569743
5.102091,38,234.642209
5.508637,37,234.684038
5.488543,37,234.753858
3.899682,38,234.795895
6.605069,37,234.863944
3.904458,36,234.973068
6.542678,37,235.013683
1.586995,41,235.089709
2.755967,38,235.133963
8.891905,35,235.197523
3.792202,37,235.3125
5.996144,38,235.429763
2.845423,38,235.473827
-45.971149,76,235.589835
7.097588,37,235.658818
7.178209,35,235.700577
12.235532,32,235.769491
5.640037,39,235.813539
10.9033,33,235.882648
6.249921,37,235.923792
1.170696,39,236.000286
7.240622,37,236.040768
4.124422,36,236.118616
-4.888075,44,236.175047
7.992911,37,236.243303
5.846509,36,236.287098
7.839391,35,236.364318
-5.796514,42,236.421515
6.301963,38,236.493011
3.959748,36,236.533406
8.168598,37,236.602984
4.34313,37,236.646097
5.956747,37,236.718811
5.411963,37,236.761886
6.683706,37,236.834934
4.693007,38,236.879025
1.444077,39,236.952554
9.466885,35,236.991974
3.940712,37,237.062657
6.238044,36,237.103006
8.743573,34,237.171276
7.448228,35,237.210918
6.088173,37,237.288933
1.889792,40,237.333546
5.088771,38,237.400829
7.685634,36,237.440559
6.787931,36,237.511214
6.807721,37,237.553264
13.839807,31,237.618685
3.988892,39,237.662462
5.147267,38,237.738898
4.978559,38,237.780517
1.641318,38,237.848829
0.679692,40,237.893348
8.764755,36,237.957554
4.6427,38,237.998959
-39.869456,70,238.105891
5.073517,37,238.182716
7.11509,36,238.222745
4.942301,37,238.296012
8.825721,36,238.336856
3.197048,38,238.408683
4.113212,37,238.450239
2.802164,39,238.519912
6.910764,38,238.562171
3.913548,38,238.630238
1.706247,40,238.674888
-41.213668,70,238.781289
8.165015,35,238.853723
6.144642,37,238.894266
6.914011,37,238.966024
6.408344,35,239.004108
4.612887,37,239.075336
7.043825,36,239.193755
5.14805,37,239.23614
6.6933,37,239.311085
1.306582,38,239.353654
-5.150544,42,239.47142
11.884103,31,239.526679
2.779624,38,239.632895
7.521996,36,239.674482
7.00451,36,239.745478
4.198422,37,239.78685
-3.752359,41,239.862534
4.230252,39,239.917818
1.776025,42,240.05719
5.7235,38,240.140529
4.382607,38,240.255662
0.852617,40,240.314912
1.946707,38,240.386957
-0.201621,40,240.433374
6.10979,37,240.503213
5.45048,38,240.550907
7.869855,36,240.623852
12.294871,33,240.661735
9.817584,33,240.734582
8.847836,36,240.778426
6.317764,34,240.854262
7.689124,35,240.896419
5.749696,37,240.973298
4.318403,34,241.010992
6.283135,38,241.085983
0.557723,40,241.13059
6.827164,35,265.446692
2.959515,38,265.48919
3.237169,39,265.563958
8.454711,36,265.603173
6.336794,36,265.670542
10.599727,33,265.706103
1.432059,39,265.782688
2.906533,39,265.824621
6.651768,37,265.89018
1.287741,39,266.002141
1.647766,34,266.03941
7.234938,33,266.107114
6.68093,37,266.148651
8.39261,31,266.218641
1.563843,37,266.26032
11.824475,32,266.332361
8.423754,34,266.370085
7.374322,36,266.446581
6.331535,37,266.487569
11.658751,31,266.551787
4.475344,38,266.59406
11.616369,31,266.6287
3.213519,39,266.671728
4.407263,39,266.714897
11.007438,32,266.774193
5.461963,38,266.815803
10.62574,32,266.884111
7.581337,35,266.923217
9.926139,35,266.998586
3.685474,37,267.039366
4.980804,37,267.110824
7.046974,36,267.151143
7.545999,36,267.221944
3.652559,37,267.262567
4.474194,37,267.333251
2.779238,40,267.377325
7.898593,37,267.443503
4.810219,36,267.483524
3.735857,38,267.554561
4.792209,36,267.594483
6.628599,37,267.664711
2.789498,38,267.706459
1.35639,39,267.776755
4.717096,37,267.81742
5.425752,37,267.88409
4.784994,37,267.92485
0.543775,39,267.996166
1.521057,38,268.03809
7.73712,37,268.105065
4.305526,37,268.145773
6.121187,37,268.216051
6.712602,34,268.253461
5.912434,38,268.327301
5.645161,36,268.366808
7.051775,35,268.433812
0.414574,42,268.480144
5.681867,37,268.545872
0.06898,40,268.589836
6.621489,36,268.654525
1.997748,39,268.697575
7.891765,37,268.766528
7.742226,35,268.806304
9.240067,36,268.87761
-0.501305,39,268.920577
4.916829,36,268.98758
7.605044,34,269.027927
0.275955,41,269.1086
6.610467,36,269.149238
7.305459,35,269.213998
-0.694962,40,269.258369
8.647691,34,269.322838
11.530065,32,269.357903
7.024299,34,269.4318
7.584956,35,269.469899
9.925762,32,269.538028
4.263742,37,269.578012
9.082454,32,269.647655
7.771537,37,269.688913
7.256292,33,269.764285
-19.318041,56,269.828832
8.064606,36,269.88142
4.063535,39,269.925342
5.941466,36,269.993055
2.192939,39,270.035924
3.584561,37,270.103843
-2.275178,40,270.14708
7.03539,36,270.211158
11.651236,32,270.245737
5.550363,37,270.320851
